"Gene","AGM.4.lfc","Cyno.4.lfc","AGM.7.lfc","Cyno.7.lfc","AGM.10.lfc","AGM.≥14/Term.lfc","Cyno.≥14/Term.lfc","AGM.4.padj","Cyno.4.padj","AGM.7.padj","Cyno.7.padj","AGM.10.padj","AGM.≥14/Term.padj","Cyno.≥14/Term.padj"
"CERT1",-0.0237903819152578,-0.523031373477632,3.42083316086626e-06,-0.437569455634212,-1.24391376306546e-05,0.0249414276926785,-0.916713168301672,0.567370918760349,4.46975397968882e-05,0.567370918760349,4.46975397968882e-05,0.567370918760349,0.567370918760349,4.46975397968882e-05
"CES1",0.00666054708040772,-0.00654488127931547,5.02245241924836e-07,0.0229230098887852,-3.52148980127046e-08,-0.00445863300338944,0.162269315097041,0.96896793099702,0.825465312546866,0.96896793099702,0.825465312546866,0.96896793099702,0.96896793099702,0.825465312546866
"CES2",0.0237878334533893,-0.0421357554010294,5.7283614588172e-06,0.00743467514885774,8.35697949185095e-06,0.0200038402073152,0.35756041178632,0.260417392319078,0.323507190823646,0.260417392319078,0.323507190823646,0.260417392319078,0.260417392319078,0.323507190823646
"CETN2",0.00923600917306015,0.029996398412596,3.81952480372975e-07,0.0174335580794436,-2.65575014489653e-07,-0.0418076612381893,-0.102758237191285,0.89359401780483,0.933097531232551,0.89359401780483,0.933097531232551,0.89359401780483,0.89359401780483,0.933097531232551
"CETN3",-0.00470562816728986,-0.931782200900729,-2.33643689529161e-07,-0.490558452263923,-1.6969287824562e-06,-0.104849749933512,-0.225232700055517,0.95663790357951,0.0471220247771149,0.95663790357951,0.0471220247771149,0.95663790357951,0.95663790357951,0.0471220247771149
"CETP",-0.0318597968630986,-0.365769404158031,-4.61189509586409e-06,-0.15596949254296,-1.10008291748266e-06,-0.00901419053465813,0.31497665802488,0.0492263186703543,0.0301014191593494,0.0492263186703543,0.0301014191593494,0.0492263186703543,0.0492263186703543,0.0301014191593494
"CFAP100",-0.0101626889113703,0.0507506664119843,2.29486806575022e-06,0.0581563384434665,5.93868698994792e-06,-0.0291666296662945,0.222826129049718,0.191184393389268,0.844369331285852,0.191184393389268,0.844369331285852,0.191184393389268,0.191184393389268,0.844369331285852
"CFAP107",0.0106599532605393,0.0721551634995966,9.30346580425881e-07,-0.0580105227667793,1.3644128757605e-06,0.0457750354013934,0.0328703351690629,0.890249412281781,0.779566772119788,0.890249412281781,0.779566772119788,0.890249412281781,0.890249412281781,0.779566772119788
"CFAP119",0.00559375988429643,0.304652946600202,-1.59812299514155e-06,0.496028608930621,1.60254352192855e-06,0.131690883188907,0.252176662923954,0.882859920990547,0.202894931164428,0.882859920990547,0.202894931164428,0.882859920990547,0.882859920990547,0.202894931164428
"CFAP126",-0.0403023607836835,-0.134496121720109,-8.5299457547102e-07,-0.0441788282038767,-5.28702589548388e-06,0.0189100068483207,0.194048482234734,0.412938830701305,0.51996193363248,0.412938830701305,0.51996193363248,0.412938830701305,0.412938830701305,0.51996193363248
"CFAP157",0.00118203293576109,-0.00015232635499631,1.97925269690971e-06,0.208055426952971,6.71790273174673e-06,0.079736384524191,0.502123701854194,0.744161126020537,0.23203874323944,0.744161126020537,0.23203874323944,0.744161126020537,0.744161126020537,0.23203874323944
"CFAP20",0.0805473829786935,-0.0414398829434163,1.1851055942257e-06,0.0627139428578313,3.29415285240063e-06,0.240118499565078,0.03916432159569,0.383462427809519,0.936670240703448,0.383462427809519,0.936670240703448,0.383462427809519,0.383462427809519,0.936670240703448
"CFAP206",-0.00662933858317635,0.015486573280816,2.05510533547147e-06,-0.0504971103568175,8.35657188491153e-07,-0.144431835344552,0.437450316186612,0.273188894270228,0.337558008177291,0.273188894270228,0.337558008177291,0.273188894270228,0.273188894270228,0.337558008177291
"CFAP20DC",-0.00440447697750638,-0.0150137186801352,1.19972589521657e-06,-0.270211583405667,-3.60033973224533e-06,-0.215274929918404,0.0365832226667485,0.302178372894966,0.335865651473411,0.302178372894966,0.335865651473411,0.302178372894966,0.302178372894966,0.335865651473411
"CFAP221",-0.00175733695776909,-0.0111503634732754,1.81406739350361e-09,-0.00887762502088564,1.97898203359304e-07,-0.0453921653724923,0.00188282738226767,0.98492695208639,0.999618472778686,0.98492695208639,0.999618472778686,0.98492695208639,0.98492695208639,0.999618472778686
"CFAP251",0.0139383703395558,0.0602654051120182,2.77283213303568e-06,-0.117025267734524,3.78305634829638e-07,-0.603313761933097,-0.212924866262576,0.0140114624946932,0.627688953257937,0.0140114624946932,0.627688953257937,0.0140114624946932,0.0140114624946932,0.627688953257937
"CFAP263",-0.000321469399905052,0.0827793598509979,2.38334387775145e-06,0.427385107172907,2.67089404411117e-06,0.0906153387457042,0.186950572026963,0.950659200687893,0.386828691289967,0.950659200687893,0.386828691289967,0.950659200687893,0.950659200687893,0.386828691289967
"CFAP276",0.00385785393777098,-0.0114943439921809,2.32967849568215e-06,-0.000922802512845198,1.07471315376119e-06,-0.0535982025075758,0.142500173647299,0.623243956630534,0.926306384384183,0.623243956630534,0.926306384384183,0.623243956630534,0.623243956630534,0.926306384384183
"CFAP298",0.00170139209467732,0.031505675196735,2.40722931219604e-07,0.109549352758413,-1.70473097114819e-06,0.0955225732878987,0.370771888549119,0.935150143400224,0.519572722293044,0.935150143400224,0.519572722293044,0.935150143400224,0.935150143400224,0.519572722293044
"CFAP299",-0.00697965532226098,-0.141132837529368,3.98945375261008e-07,-0.155235295829882,-1.89071978007846e-06,-0.979504844024595,-0.103489647726688,0.0910304085797973,0.659064072684946,0.0910304085797973,0.659064072684946,0.0910304085797973,0.0910304085797973,0.659064072684946
"CFAP36",0.0135446601827031,-0.12112444766461,5.87686548277721e-06,-0.110243438368301,-1.53537942287116e-06,-0.173904855713653,-0.271312836902225,0.423045536151763,0.592376041965534,0.423045536151763,0.592376041965534,0.423045536151763,0.423045536151763,0.592376041965534
"CFAP410",0.0301164506257238,0.264252286577679,3.31301589307574e-06,0.399338929303981,5.83318633754318e-06,0.186751815855334,0.424093426514619,0.817896890242929,0.237830976966506,0.817896890242929,0.237830976966506,0.817896890242929,0.817896890242929,0.237830976966506
"CFAP418",0.0306749428342191,-0.356453822092813,2.76091585598464e-06,-0.367311111138577,-1.03437681554012e-06,0.0647166318327489,-0.131983595193142,0.773436054386218,0.263281867308987,0.773436054386218,0.263281867308987,0.773436054386218,0.773436054386218,0.263281867308987
"CFAP43",-0.00295122351442071,0.0816638044211299,-2.36943112222674e-07,-0.0913275347208132,-2.45411970618695e-06,-0.0574157754148089,-0.0845612319380103,0.973992792585129,0.713916048932466,0.973992792585129,0.713916048932466,0.973992792585129,0.973992792585129,0.713916048932466
"CFAP44",0.0145737576881588,0.0281023231640302,2.31084781602573e-06,-0.135373452495728,1.24034370140605e-06,-0.000930926143787736,0.432847179038893,0.98134845050137,0.138645665886668,0.98134845050137,0.138645665886668,0.98134845050137,0.98134845050137,0.138645665886668
"CFAP45",0.00702701910873282,0.139451184345071,3.51611385115069e-07,0.146403722015299,2.08751070717901e-06,-0.0601549046060317,0.267217504982098,0.602512729680997,0.627697502567235,0.602512729680997,0.627697502567235,0.602512729680997,0.602512729680997,0.627697502567235
"CFAP52",0.00375674108820673,0.174884792616327,-5.39483844222772e-07,-0.0492882749578112,-1.58022064335787e-06,-0.323466382814322,0.49941804853586,0.37328472163709,0.229852661337902,0.37328472163709,0.229852661337902,0.37328472163709,0.37328472163709,0.229852661337902
"CFAP53",0.0135758267349891,-0.0703969556233024,9.58139441089541e-07,-0.145910323292705,2.47197986499653e-06,0.0233210303558721,-0.123532689447526,0.985360498376391,0.856807335961401,0.985360498376391,0.856807335961401,0.985360498376391,0.985360498376391,0.856807335961401
"CFAP54",-0.027650585620141,-0.0271456881844392,1.41319630102212e-07,0.0279419466754767,-2.48403848166018e-06,-0.441245511921736,0.137838708433302,0.204088335608867,0.806794227835932,0.204088335608867,0.806794227835932,0.204088335608867,0.204088335608867,0.806794227835932
"CFAP57",0.00511164432756863,0.173113337456665,-1.20397547524003e-06,0.0985490188870975,-1.47120721453086e-06,-0.0478264208597936,0.419151316607866,0.976403048002131,0.533680890000562,0.976403048002131,0.533680890000562,0.976403048002131,0.976403048002131,0.533680890000562
"CFAP58",-0.00501972468345898,-0.0507843584474471,-3.93774479359008e-06,-0.113560207752201,-7.04029616256397e-07,-0.0089001934087004,0.135640172202752,0.876048200731803,0.576985690644373,0.876048200731803,0.576985690644373,0.876048200731803,0.876048200731803,0.576985690644373
"CFAP61",-0.00441115372688882,0.236593708824505,-5.9330095741472e-07,0.166634564586648,-6.54249925824136e-08,-0.138048674614214,0.123787638049661,0.823710018870003,0.601842427972217,0.823710018870003,0.601842427972217,0.823710018870003,0.823710018870003,0.601842427972217
"CFAP65",0.000255291174424681,0.152901327784851,1.4806542173002e-06,-0.0200275261977009,1.50153586093577e-06,0.0608551343604585,0.206116423685131,0.930104646259474,0.448371855154374,0.930104646259474,0.448371855154374,0.930104646259474,0.930104646259474,0.448371855154374
"CFAP68",-0.00181600868435433,-0.167821871997475,9.56675799300676e-07,0.152656076979333,1.26246021235799e-06,-0.188957197748099,-0.0610536995207342,0.469252472646394,0.410395139356498,0.469252472646394,0.410395139356498,0.469252472646394,0.469252472646394,0.410395139356498
"CFAP69",-0.00921093919097514,0.0177507066395033,-1.25805170129284e-06,-0.0179395018357228,-1.17866045627024e-06,-0.0806462207984676,0.105708367935968,0.883527474126209,0.917009376474643,0.883527474126209,0.917009376474643,0.883527474126209,0.883527474126209,0.917009376474643
"CFAP70",0.00416834988354899,-0.0869359918208995,-1.07887354897027e-06,-0.283642855909581,-1.00569364495322e-06,-0.187115805378969,0.137930327388409,0.522190769375158,0.263063669507357,0.522190769375158,0.263063669507357,0.522190769375158,0.522190769375158,0.263063669507357
"CFAP73",0.0519665384727868,0.113307636480125,1.4100136197724e-06,0.123419288865172,2.41755925418093e-06,0.123786234814166,0.709184814926713,0.500550046025561,0.0984916609087152,0.500550046025561,0.0984916609087152,0.500550046025561,0.500550046025561,0.0984916609087152
"CFAP77",-0.0197101369394702,0.163613484406789,-3.96266097862035e-07,0.0164123398759066,1.41223072563757e-06,-0.0685349341161819,0.475054575741878,0.751373447219449,0.39881016565435,0.751373447219449,0.39881016565435,0.751373447219449,0.751373447219449,0.39881016565435
"CFAP91",-0.00644272189304818,0.0917697614890595,-1.00884505864437e-07,0.00552479839605485,1.00022999896642e-07,0.0352664446908391,0.106827453836193,0.84584924842846,0.908866073198698,0.84584924842846,0.908866073198698,0.84584924842846,0.84584924842846,0.908866073198698
"CFAP92",0.00213191964821782,0.000647460855844424,1.04187888121733e-06,-0.00776759757696864,1.98249228783634e-06,0.0682387536816306,0.192328742071452,0.974529472984773,0.800836356777533,0.974529472984773,0.800836356777533,0.974529472984773,0.974529472984773,0.800836356777533
"CFAP96",0.000408248104720517,-0.0326188377995332,5.09143284175019e-07,-0.0152610315850226,2.912281438733e-06,-0.0281579912213477,-0.0649085511236739,0.467716884387086,0.988088923122138,0.467716884387086,0.988088923122138,0.467716884387086,0.467716884387086,0.988088923122138
"CFAP97",-0.00402747303297881,-0.512963648513087,3.69211213285789e-07,-0.361663967948571,5.67445550011056e-08,0.00393036860999971,-0.359721274388321,0.999994331261179,0.0482371397165122,0.999994331261179,0.0482371397165122,0.999994331261179,0.999994331261179,0.0482371397165122
"CFAP97D1",0.00123400900432191,0.247912798342148,-7.61557774501186e-08,0.151825597179619,1.93098370962138e-06,0.0213544906006629,0.0632742650911541,0.970578264567713,0.290918920384013,0.970578264567713,0.290918920384013,0.970578264567713,0.970578264567713,0.290918920384013
"CFAP99",-0.00673633678037755,1.02426280915103,-1.86209876132884e-07,0.156861615733971,1.34515287717253e-06,-0.00970312961718233,1.0550103644553,0.981466002361037,0.0256012150476093,0.981466002361037,0.0256012150476093,0.981466002361037,0.981466002361037,0.0256012150476093
"CFB",-0.00994794637280432,0.029718434921558,1.00842584020121e-06,0.26062626722903,5.00120524965579e-07,0.371483273141974,0.0258399194093043,0.0935044979222956,0.568153585523372,0.0935044979222956,0.568153585523372,0.0935044979222956,0.0935044979222956,0.568153585523372
"CFDP1",0.0152360765643475,0.111204216407013,7.85071106621208e-06,-0.0876936333175404,3.27484269221972e-06,-0.416298333791114,0.00483915421330112,0.00352884708148786,0.788477544278832,0.00352884708148786,0.788477544278832,0.00352884708148786,0.00352884708148786,0.788477544278832
"CFH",-0.0080350164039591,0.0279530376715341,-6.20181014782886e-07,-0.0448269285173274,-3.02089195147844e-06,-0.042995858376147,-0.212997790627692,0.882709364049658,0.690862227986495,0.882709364049658,0.690862227986495,0.882709364049658,0.882709364049658,0.690862227986495
"CFHR5",-0.00312306028097483,0.0650891675466017,5.33283729737391e-07,0.104835486534045,5.73008639499616e-07,-0.00991437340134927,1.44443666944927,0.908576929765918,0.159023442900025,0.908576929765918,0.159023442900025,0.908576929765918,0.908576929765918,0.159023442900025
"CFI",-0.00624664314623416,-0.337117079246561,5.65943022388502e-06,-0.435352633786765,6.15500017381382e-06,-0.164738919103185,-0.665092094241789,0.195636711484423,0.135002858133429,0.195636711484423,0.135002858133429,0.195636711484423,0.195636711484423,0.135002858133429
"CFL1",0.0356588689788191,0.582321540586241,-1.27642078776623e-05,0.586100370556177,-5.04545212760762e-07,-0.0482204704865578,0.523224089468509,0.216241001477609,0.0222451125400947,0.216241001477609,0.0222451125400947,0.216241001477609,0.216241001477609,0.0222451125400947
"CFL2",0.00138352824324492,-0.413310917469988,-1.73028614988299e-07,-0.173913550311246,2.71665330259184e-07,0.172509247285216,-0.343768327361854,0.583481316293653,0.340642815612459,0.583481316293653,0.340642815612459,0.583481316293653,0.583481316293653,0.340642815612459
"CFLAR",-0.038866956013136,-0.127545136394561,-7.57248128562075e-06,0.0427761544077955,-3.02950410414786e-06,0.0793993085250765,-0.320122582257148,0.0116813936709543,0.323080450168843,0.0116813936709543,0.323080450168843,0.0116813936709543,0.0116813936709543,0.323080450168843
"CFP",0.00203391863151089,0.365766142684343,-2.74124709358748e-06,0.32446556628641,-2.67749759061132e-06,-0.0440983965579421,0.925992405291673,0.670368168117495,0.106467973591444,0.670368168117495,0.106467973591444,0.670368168117495,0.670368168117495,0.106467973591444
"CFTR",0.00137070307911491,0.0564350567041546,-1.51127024783139e-06,-0.156265682853231,-1.84164311886242e-07,0.0298367271364586,-0.091921681283048,0.970950979177643,0.51059172063963,0.970950979177643,0.51059172063963,0.970950979177643,0.970950979177643,0.51059172063963
"CGA",0.00219051627258919,0.0825572262009661,1.14295285577846e-06,-0.0327037375270923,3.25598397822491e-07,-0.0201876201167327,-0.123312443386062,0.882859920990547,0.387034544098895,0.882859920990547,0.387034544098895,0.882859920990547,0.882859920990547,0.387034544098895
"CGAS",-0.958140425344202,-0.3117002958272,-7.40720590366902e-06,-0.130830557791341,-1.01572417164748e-05,-0.0131076284203084,-0.223775176375717,0.00165399218772006,0.549862287714315,0.00165399218772006,0.549862287714315,0.00165399218772006,0.00165399218772006,0.549862287714315
"CGGBP1",0.00860418222574335,-0.729855360540336,8.90442871926474e-07,-0.634018259798517,-4.6421126708819e-06,0.0456769158496372,-0.603953016683969,0.86798272400591,1.48047724167077e-05,0.86798272400591,1.48047724167077e-05,0.86798272400591,0.86798272400591,1.48047724167077e-05
"CGNL1",-0.00630625020720484,0.150048054065512,-7.80002519795843e-07,0.0977167046770804,-9.69947022463081e-07,-0.103170410402664,0.442581694427756,0.902230320844127,0.533943169757798,0.902230320844127,0.533943169757798,0.902230320844127,0.902230320844127,0.533943169757798
"CGRRF1",0.0148429494215407,-0.745274285956109,7.74525392558801e-06,-0.853821822599271,2.36931915505969e-06,0.12080625257067,-0.577528009222214,0.801392850118445,0.00192026937808958,0.801392850118445,0.00192026937808958,0.801392850118445,0.801392850118445,0.00192026937808958
"CHAC1",-0.0078441252340962,0.0293761631342635,-1.0922733712424e-06,0.0261192686023929,-7.55361161373665e-07,-0.0275667094753423,0.108428236687946,0.851341809004107,0.933482688288147,0.851341809004107,0.933482688288147,0.851341809004107,0.851341809004107,0.933482688288147
"CHAC2",0.00529827086203738,-0.511751509396591,2.32454738890154e-07,-0.223658944860076,-1.78840000260023e-06,-0.143692275085118,-0.159079129461862,0.482356767524502,0.206655665590991,0.482356767524502,0.206655665590991,0.482356767524502,0.482356767524502,0.206655665590991
"CHAD",-0.0191983531494791,0.210602195442597,-4.40497813160407e-06,0.263543867839646,-3.73807491672933e-06,0.00882857847717306,0.76487721529516,0.548810163649747,0.0534591501636752,0.548810163649747,0.0534591501636752,0.548810163649747,0.548810163649747,0.0534591501636752
"CHAF1A",0.0163850561885274,0.661267934638971,-4.49877687313937e-06,0.213266020611069,-3.42610122873806e-07,-0.496529398067423,0.554014159670957,0.0450371196430953,0.147382350531549,0.0450371196430953,0.147382350531549,0.0450371196430953,0.0450371196430953,0.147382350531549
"CHAF1B",-0.00982236041224003,0.2112225950768,-2.76692415343605e-06,0.388395224894613,1.72172895825765e-07,-0.1461297205583,0.433951787346212,0.850673846755282,0.158501081705912,0.850673846755282,0.158501081705912,0.850673846755282,0.850673846755282,0.158501081705912
"CHAMP1",-0.00293046368334718,0.0961230881447964,7.47973529446628e-06,-0.0455994288695977,-8.73863842609783e-08,0.0531695790964812,0.19805231037079,0.807996325475004,0.453370131649834,0.807996325475004,0.453370131649834,0.807996325475004,0.807996325475004,0.453370131649834
"CHCHD1",0.01512623840477,-0.322635359238863,-1.63895164200759e-06,-0.0383221369235749,-5.98939480929614e-06,-0.0372182697058799,-0.279248352704538,0.528971980798499,0.449027582319912,0.528971980798499,0.449027582319912,0.528971980798499,0.528971980798499,0.449027582319912
"CHCHD10",0.00534102258831079,1.13378516324685,-1.9891655381113e-06,0.137276742952628,-1.33436590843317e-06,-0.0436676426900004,1.83370387666495,0.941852801515848,0.00136339946241269,0.941852801515848,0.00136339946241269,0.941852801515848,0.941852801515848,0.00136339946241269
"CHCHD3",0.000193906339610084,-0.48714065122873,5.6813871451846e-06,-0.646386653894257,2.93045013569573e-06,0.0376526683963139,-0.574586276760266,0.933762507222059,0.00211818070241259,0.933762507222059,0.00211818070241259,0.933762507222059,0.933762507222059,0.00211818070241259
"CHCHD5",0.00616463182125253,0.238139368844352,-3.40855837031089e-07,0.239200145706386,-2.31629907525452e-06,-0.0205915621807966,0.716034070355316,0.943206354159274,0.193073034506893,0.943206354159274,0.193073034506893,0.943206354159274,0.943206354159274,0.193073034506893
"CHCHD6",-0.0210148135995156,-0.0174878206537168,1.09388323169693e-06,-0.109905319308309,3.57730849033777e-06,0.528455291518317,0.0819615217729937,0.0214717836713393,0.821234010732122,0.0214717836713393,0.821234010732122,0.0214717836713393,0.0214717836713393,0.821234010732122
"CHCT1",-0.00075676989909758,0.167153721470566,-4.07205284436427e-07,0.0338822678569617,2.83336555967947e-06,-0.0329428422406021,0.424906377455588,0.733148062199929,0.396740056310109,0.733148062199929,0.396740056310109,0.733148062199929,0.733148062199929,0.396740056310109
"CHD1",-0.0573514245297384,-0.620446395817554,-7.68357451930361e-06,-0.669022449546205,-8.79199260687804e-06,-0.203893959273138,-1.18224982839159,0.544434380421018,2.2518242079051e-05,0.544434380421018,2.2518242079051e-05,0.544434380421018,0.544434380421018,2.2518242079051e-05
"CHD1L",-0.00330369978290503,-0.331510609827722,9.04070505492659e-08,-0.309782064320178,4.14622568623395e-07,0.0229659903230139,-0.220853119922619,0.999994331261179,0.204096335090182,0.999994331261179,0.204096335090182,0.999994331261179,0.999994331261179,0.204096335090182
"CHD2",0.00143223550814836,-0.116258604836003,2.24848482692901e-06,-0.190821182814648,1.08833246028687e-05,0.178965864939144,-0.195161995455554,0.537263473016451,0.595421619732428,0.537263473016451,0.595421619732428,0.537263473016451,0.537263473016451,0.595421619732428
"CHD3",0.0114771537108059,0.377728677233417,1.77050290260461e-06,0.120304965772326,5.67612470094668e-06,0.584774500158371,0.902275996685601,0.0305833005389416,0.00683964558684278,0.0305833005389416,0.00683964558684278,0.0305833005389416,0.0305833005389416,0.00683964558684278
"CHD4",0.0260019798827597,0.560691725036741,1.31243216555066e-06,0.346430773922326,3.52388181643328e-06,0.0582401317116669,0.479737926486266,0.979080961132821,0.000297995943291534,0.979080961132821,0.000297995943291534,0.979080961132821,0.979080961132821,0.000297995943291534
"CHD5",-0.0143424733362511,1.23646246381199,-1.88787495820918e-06,0.175832859247191,1.44836316412984e-06,0.0114277973673567,0.997467599173395,0.798919613750099,0.043252768161304,0.798919613750099,0.043252768161304,0.798919613750099,0.798919613750099,0.043252768161304
"CHD6",0.00797718174072283,-0.136810157831732,8.90791346529643e-06,-0.215294714053283,6.44601124690389e-06,0.228173550307021,-0.177771052692059,0.591442914079887,0.644516128882417,0.591442914079887,0.644516128882417,0.591442914079887,0.591442914079887,0.644516128882417
"CHD7",0.00709357198177764,-0.135506512089968,2.3183265922568e-06,-0.108737760908205,4.4777197252244e-06,0.0394219345213741,-0.330325778433946,0.977991209647253,0.619970741698869,0.977991209647253,0.619970741698869,0.977991209647253,0.977991209647253,0.619970741698869
"CHD8",0.032384046303146,0.0569713609998827,7.73138678831231e-06,-0.219567636186924,7.048400245262e-07,-0.313425103101909,0.0462523652496066,0.0116813936709543,0.498437338658385,0.0116813936709543,0.498437338658385,0.0116813936709543,0.0116813936709543,0.498437338658385
"CHD9",0.00209476769181704,-0.353918655472295,3.40794845174788e-06,-0.174600404435703,1.84590640222521e-06,-0.130014636160035,-0.505711297082317,0.626049368202831,0.0927013493844968,0.626049368202831,0.0927013493844968,0.626049368202831,0.626049368202831,0.0927013493844968
"CHEK1",0.0341915888098109,0.0109268056709253,6.06126041878842e-06,-0.0182105674266811,-1.88332481381877e-06,-0.523874725777808,-0.0796787570571863,0.00115897095497945,0.978197594129617,0.00115897095497945,0.978197594129617,0.00115897095497945,0.00115897095497945,0.978197594129617
"CHERP",-0.016560504798937,0.61121260235927,-2.01296512918475e-06,0.428328046638786,3.24901562344342e-06,0.407510226189218,1.06190382278286,0.0401359033642449,0.000166204767011136,0.0401359033642449,0.000166204767011136,0.0401359033642449,0.0401359033642449,0.000166204767011136
"CHFR",0.00802576271250409,0.181009539891541,-7.39434437402746e-06,0.299361404727997,-4.45122121226983e-08,0.203229457640912,0.208304084488635,0.239309715114513,0.426396357423239,0.239309715114513,0.426396357423239,0.239309715114513,0.239309715114513,0.426396357423239
"CHGA",-0.00173176173450572,0.311795189623924,-4.94792545003726e-07,-0.0237562213077162,2.69995782007966e-07,0.0165653276093174,0.410573944787571,0.996553332888114,0.0769714330622186,0.996553332888114,0.0769714330622186,0.996553332888114,0.996553332888114,0.0769714330622186
"CHGB",-0.00108060246848141,0.0546941816914862,6.07195244376634e-07,0.0170086508573108,6.70528620239979e-08,-0.107530734864076,-0.077989037303441,0.456017586438148,0.506301541970529,0.456017586438148,0.506301541970529,0.456017586438148,0.456017586438148,0.506301541970529
"CHI3L1",-0.0039400989001341,0.000272152672070599,-1.91820224815944e-06,0.0671632316390491,2.20703970726049e-07,0.0199951689144377,0.446260250036065,0.153929767089384,0.286768367762093,0.153929767089384,0.286768367762093,0.153929767089384,0.153929767089384,0.286768367762093
"CHI3L2",0.001755363032011,-0.0399244943330005,-3.66283115821681e-07,-0.169205255732921,-2.44024296896181e-06,0.0487340512584718,-0.0166781265579409,0.43362527844252,0.723498716815783,0.43362527844252,0.723498716815783,0.43362527844252,0.43362527844252,0.723498716815783
"CHIC1",-0.0261778501591812,-0.215909515021335,-4.14501635757324e-07,-0.479796310839095,3.20162599424915e-06,0.0564002552051491,-0.489721544264319,0.454736227045294,0.182900829239285,0.454736227045294,0.182900829239285,0.454736227045294,0.454736227045294,0.182900829239285
"CHIC2",0.10627752500697,0.149752158736216,6.36457765602663e-06,-0.228023488536975,2.11099577271661e-06,-0.140937398804611,-0.129664977568795,0.017381655067082,0.278310003871885,0.017381655067082,0.278310003871885,0.017381655067082,0.017381655067082,0.278310003871885
"CHID1",0.00400402845068167,0.523233023952623,-2.09549733492416e-06,0.483981683679517,2.36965855962595e-06,0.20369852739345,0.880473279502519,0.553690620506366,0.0169189353035816,0.553690620506366,0.0169189353035816,0.553690620506366,0.553690620506366,0.0169189353035816
"CHIT1",0.00249491068513776,0.0721803933712965,-7.05650679043155e-07,0.0610311823493497,4.46107348089044e-08,-0.0411947884975461,0.0960294183701851,0.438898468673241,0.903517796827716,0.438898468673241,0.903517796827716,0.438898468673241,0.438898468673241,0.903517796827716
"CHKA",-0.0224915605847059,-0.106390840970986,2.10785489578737e-07,-0.0968128533964062,8.44787976405783e-07,0.0362298373179414,-1.01491098616735,0.812046558611555,0.0200032709547655,0.812046558611555,0.0200032709547655,0.812046558611555,0.812046558611555,0.0200032709547655
"CHKB",-0.0166216522880943,0.232382223322403,-8.46788066459236e-06,0.365570004510491,-5.60996403585476e-06,0.501938005462069,0.390172119643085,0.000412003706149339,0.338782144434312,0.000412003706149339,0.338782144434312,0.000412003706149339,0.000412003706149339,0.338782144434312
"CHL1",0.00345834223913315,0.247855523331997,5.44412832982748e-07,0.00222219413949685,-1.02739182684315e-06,0.0342188819333472,1.84408885939312,0.904635302689953,0.0171981144852639,0.904635302689953,0.0171981144852639,0.904635302689953,0.904635302689953,0.0171981144852639
"CHM",0.00353896152482838,-0.545837604319471,3.88437968934727e-06,-0.725978049577366,1.88724043369229e-07,0.0448020849645891,-0.638315900549653,0.973543080104655,0.000469401266120454,0.973543080104655,0.000469401266120454,0.973543080104655,0.973543080104655,0.000469401266120454
"CHMP1A",0.000477592505185912,0.621294977819209,-1.03011218081372e-05,0.886055713593821,-6.41380528794062e-06,-0.0463547346160018,0.922123641532503,0.39624319029483,0.00330528031782502,0.39624319029483,0.00330528031782502,0.39624319029483,0.39624319029483,0.00330528031782502
"CHMP2A",0.0177128702893161,0.600572235185594,-1.88658480133231e-06,0.41909275561025,-1.74535453054365e-07,-0.0218365238809863,0.633572623213286,0.799259284547257,0.0787056888237365,0.799259284547257,0.0787056888237365,0.799259284547257,0.799259284547257,0.0787056888237365
"CHMP2B",-0.0118311573351629,-0.536790769017018,-5.91012817863812e-06,-0.341457675113471,-1.09068159353459e-05,-0.0978535874484781,-0.385630386467486,0.748905278753405,0.175337399878816,0.748905278753405,0.175337399878816,0.748905278753405,0.748905278753405,0.175337399878816
"CHMP3",0.0163036575662443,-0.220595949146327,-1.91266316566406e-06,-0.132248623311734,-3.68500732832633e-06,-0.0127028578229624,-0.299121409338641,0.968596859769573,0.558814265792318,0.968596859769573,0.558814265792318,0.968596859769573,0.968596859769573,0.558814265792318
"CHMP4B",-0.00323421640332021,0.246320119234552,1.35438978961336e-06,0.426525599991492,1.01587280124444e-06,0.184532179516666,0.131149531329275,0.718522992741837,0.223015874672673,0.718522992741837,0.223015874672673,0.718522992741837,0.718522992741837,0.223015874672673
"CHMP4C",-0.013596035249672,-0.0994313662881356,-1.0719250409931e-06,0.0202951972625582,-1.59526979570465e-06,-0.0055233183822044,-0.0913848572272322,0.828046328653199,0.580998145179183,0.828046328653199,0.580998145179183,0.828046328653199,0.828046328653199,0.580998145179183
"CHMP5",-0.0232142999199046,-0.172897472120837,-5.51056409831512e-06,0.0119052089503066,-4.07106535589195e-06,-0.0958216959604288,-0.192994362577832,0.531994705845553,0.644804363569741,0.531994705845553,0.644804363569741,0.531994705845553,0.531994705845553,0.644804363569741
"CHMP7",-0.0189782360983476,0.0286983433839883,-1.61990734636073e-06,0.0189986836608468,4.2995076092385e-06,0.522486492144184,-0.0682094349430938,0.0124296114716452,0.946341535569891,0.0124296114716452,0.946341535569891,0.0124296114716452,0.0124296114716452,0.946341535569891
