"Gene","AGM.9530537.4.lfc","Cyno.9530537.4.lfc","AGM.Malale.4.lfc","Cyno.Malale.4.lfc","AGM.9530537.7.lfc","Cyno.9530537.7.lfc","AGM.Malale.7.lfc","Cyno.Malale.7.lfc","AGM.9530537.10.lfc","AGM.Malale.10.lfc","Cyno.Malale.10.lfc","AGM.9530537.≥14/Term.lfc","Cyno.9530537.≥14/Term.lfc","AGM.Malale.≥14/Term.lfc","Cyno.Malale.≥14/Term.lfc","AGM.9530537.4.padj","Cyno.9530537.4.padj","AGM.Malale.4.padj","Cyno.Malale.4.padj","AGM.9530537.7.padj","Cyno.9530537.7.padj","AGM.Malale.7.padj","Cyno.Malale.7.padj","AGM.9530537.10.padj","AGM.Malale.10.padj","Cyno.Malale.10.padj","AGM.9530537.≥14/Term.padj","Cyno.9530537.≥14/Term.padj","AGM.Malale.≥14/Term.padj","Cyno.Malale.≥14/Term.padj"
"ALOX15",-1.55961725767972,-0.0997011981968494,-0.120848900308632,-1.33047357939264,-3.35924908937226,-3.83102356663749,-2.65762695841108,-4.27737800319812,-2.16439328408146,-3.17391664102935,-4.58069700615513,-0.843598234872296,-2.73218034198612,-1.81107049864534,-4.8671963119688,0.000686769631161041,0.69526360573927,0.644526579338416,0.0184422805306794,1.93935668497118e-13,3.56929721148604e-05,6.69857807911921e-10,2.5567109081315e-09,1.82342296321373e-06,1.58154652259259e-13,2.57675689721153e-10,0.0135747037780736,0.000449084756833429,1.52769246204478e-05,4.15182460042959e-18
"ALOX15B",-0.27619302075269,0.0381382854737593,-1.10383747497215,0.36274732826484,-0.252715717820988,1.30072078139096,-0.300726711187568,1.69729087997127,0.141423344813665,-0.0451533034918542,1.85667850840191,-0.0861198209782922,3.83078064497052,0.150317446773964,4.37945854804358,0.303045517967523,0.933675874598926,0.0464099297146547,0.230398605458006,0.417739827688308,0.0225845634265321,0.298417767466122,0.00906269344835019,0.658449851281836,0.892899592522462,0.00543064073795986,0.848927130644105,3.23447676408508e-13,0.685972779023964,4.48345213804384e-14
"ALOX5",-0.851754544146923,-0.116081211409156,-0.89206589414215,0.172433473513042,-0.930072246321791,0.00999386037649893,-1.53911654114792,0.281077675413082,-0.116718681537764,-0.52322486815355,0.491649977475037,0.383494190977446,3.2436738988369,0.566469987356345,2.93498557501956,0.00032991496130311,0.781815399862127,0.00165540763077631,0.584490272582511,5.4823422029409e-05,0.988855964939681,1.10969440942175e-07,0.386541961333657,0.65226170448698,0.0501704447999239,0.121480219579836,0.0452370278688057,5.8513052022447e-41,0.0415837741687991,1.21611797601193e-25
"ALOX5AP",-0.385875421263563,-0.212121070436087,-0.724164638913867,-0.275711702323214,0.150624484248382,0.36034525288321,-0.994872305236599,0.150862054102497,0.784984406503857,0.530957145653599,0.327412929404444,1.50592131853326,2.70326438814732,0.917378500988995,1.54884629141913,0.240143308570632,0.567103621371396,0.0135679152351351,0.355950483961188,0.654004655529474,0.320433812458462,0.00097286746284144,0.677797161639325,0.0371957606166205,0.0637222521134647,0.329302953525766,8.40974894013285e-06,2.2960823173269e-16,0.00222201868751263,5.33379668345336e-06
"ALOXE3",0.200794505288797,0.0383132158811836,-0.123803014858954,0.0135568322468914,0.448572589134268,0.209435638471857,0.0413652620177668,-0.0589713961896837,0.355510013098525,0.452487182067306,-0.0131792518307744,1.06762627938479,0.35807650466941,0.781454473836414,0.455737917638513,0.535957564672664,0.94013024069844,0.625012035726626,0.970351040284582,0.130704836032667,0.580648994576307,0.875797365769957,0.872192321929287,0.246064246497514,0.0309360565056586,0.968453586314445,0.000122660636385862,0.332189592782863,0.000627810286741644,0.096411002262331
"ALPK1",0.325780632997086,1.01225319189226,-0.0462864059051163,0.872157984257075,0.785218940088738,1.10430912041857,0.230030458721162,1.22763084989986,0.620778305141067,0.621971521079895,0.911386404883867,-0.104586002456471,0.82878122707896,0.257445260142114,0.52644331654149,0.314328237176907,0.0005241997583017,0.876871854021064,0.00208123574958032,0.0186732677124662,0.000114099770307873,0.398447257424345,1.08429325120909e-05,0.0567970705496944,0.0234732311488192,0.000903889718154269,0.723466296230167,0.00111387705026274,0.357965762963105,0.01309305784172
"ALPK2",0.280524787918982,-0.0963038897883396,0.147250585511066,0.316899341819253,0.217340136896295,-0.0236137702106114,0.120045651229305,0.341817942796941,0.214131413585029,0.492043377584493,0.288960834380159,0.706167880213721,-0.0904048452210791,0.780407751953373,-0.0088505023141767,0.292648175480835,0.838135159242243,0.466669915987914,0.300843033001021,0.374351999509713,0.963328918641402,0.54880756493757,0.287170827893442,0.381591374257888,0.00401598997295437,0.352573948085768,0.000253368347741105,0.792697027518241,8.73582215380114e-06,0.976065096474367
"ALPL",-0.0204625111339716,-0.0662779134788178,-1.04816069216926,0.253978052518945,0.655490509291655,0.191887528422291,-0.921258043402094,1.32645796828551,0.892464809878304,0.236239963962392,1.60856561098821,0.546069505936937,0.870939544395079,0.364416968550347,2.38365674360093,0.93495578128785,0.825981628321609,0.0196621627954027,0.375783139080151,0.109186844632789,0.552254772726365,0.0280456453243936,0.0247923335108869,0.055929356652739,0.467753722306421,0.0108219334518891,0.160915763739692,0.0992861710106742,0.33406687931406,9.45242170068216e-06
"ALS2",-0.123222209467352,-0.175887473624998,-0.146026581757805,-0.218115464440838,-0.138572297459326,-0.26395771987732,0.0214491628069656,-0.25838041556463,-0.125740378774979,-0.16331289415038,-0.0917925380254986,0.218603201598715,-0.39748941820167,-0.0279246047136599,-0.356572181125315,0.597138095406271,0.470268570660158,0.306098573030159,0.114465177465271,0.43258745873018,0.18570356912784,0.886385138312748,0.0444432668550919,0.498370312035175,0.211881456146999,0.53121501834051,0.111936191867245,0.0109699043704307,0.85646337349903,0.000220581975868856
"ALS2CL",0.242044200347866,0.0611007027369829,0.24695225804854,0.0966450752495592,1.0123120499471,-0.118124061037025,-0.132248075644097,0.972455546280494,0.856059665060861,1.17481138266371,1.45446145134608,1.3561342065797,2.70647807050202,2.0035765387861,4.00782738662988,0.426341516333914,0.839961747267089,0.338845262284267,0.732461425287116,0.0231098265857436,0.610753909153015,0.671411919942273,0.0353279028958448,0.0467913682929304,0.00243573948808433,0.00484030407103725,0.00112147403427716,0.00040578069607012,1.80684544529863e-06,7.7042786140147e-19
"ALX3",0.0412954378083337,-1.18262522340696,0.0398160735615387,0.0607833212604367,0.157460911493829,0.337317256197055,0.534546904255749,-0.135006820699625,-0.0309683278582121,0.668025682390913,0.243094177177081,0.828309007862231,0.0377143671180103,0.516003760400269,0.278204273470976,0.877953780178947,0.0796088485576906,0.86122158184782,0.861507481251556,0.583200516863934,0.361138985062277,0.131913114591919,0.709117708137715,0.920994827133117,0.0871600476702016,0.453215954001764,0.0667810639692425,0.93052923440813,0.183274211737732,0.377975058035319
"ALX4",-0.0838153089740371,-0.524413255855881,-0.109301199659201,-0.0421192565642154,0.147523832207979,0.0549629447429093,0.432383613703699,0.431886600656514,0.139370022157002,0.786941784605791,0.980706289562648,0.275282266394294,0.0957634558043728,0.738242505241458,0.790545022689844,0.807978145528083,0.134995426432942,0.668317209781257,0.889860699584693,0.602208534246266,0.904789774910129,0.0483778801783742,0.043413053143615,0.630279622028076,0.000210000319117286,1.95803191048241e-06,0.255543145374563,0.767257410957629,0.0011644433784633,2.71911138241861e-06
"ALYREF",0.141992447828953,0.00769658218797278,0.457902484020051,-0.477392227427088,0.641707311262549,0.0447820873921062,0.444895626516211,-0.294745216100475,0.580587483550904,0.344969150538811,-0.324063031162441,0.986674610662036,0.523225539084813,0.446723980924948,0.155349713170335,0.580326862752433,0.988715749119477,0.000112835016039005,0.0865295966403688,0.00032072362421422,0.923510037608831,0.000172405926184037,0.294783947646331,0.00170990151224662,0.00369617621769681,0.239372358893556,7.97462983899755e-11,0.0624613566885022,0.000558309104934389,0.509526358316943
"AMACR",-0.00497620748078657,0.232740380108556,0.13104281505836,-0.237490525476827,0.125941694924019,0.154138938465311,-0.021424870778174,-0.10079677816296,0.0931889048039217,0.0106017384854847,-0.18166247589289,-0.33535187352718,-0.320885313916827,-0.573872218666069,-0.559727081800419,0.990329264044366,0.487697526327006,0.526172885970996,0.296893103253368,0.642409104050076,0.64345822842008,0.935716591517669,0.685912327620413,0.74992004599124,0.959660320033447,0.417852324451987,0.168921530048126,0.217166086579508,0.0101064489249298,0.00123369319290195
"AMBN",-0.0269830506982293,-0.0808070801965783,0.165751600138184,-0.0558794079093636,0.693259240983425,-0.0196989571171277,0.121681299502732,-0.192829148145476,0.0432929091514909,0.11536318819159,-0.184353984535488,0.798728896479629,-0.00599104665277952,0.109092825224193,0.078405355143339,0.940552878306211,0.794207242399349,0.525884274059366,0.849535491222586,0.0580248629867782,0.96151938661943,0.691210008317511,0.550071465336112,0.903779950291959,0.711166155198518,0.533170566555106,0.0262165459366564,0.989022057215526,0.752013033539313,0.83931521982456
"AMBP",0.580021474096698,0.204794181047638,0.74596176231629,0.092154569984919,1.36170840195077,0.281225602658733,1.38551477706523,0.0618544730570872,2.7327257158979,2.00471348868634,0.0169694849807476,3.59703138982458,0.171403060329172,4.15644839898091,0.329728089256521,0.13047564531132,0.462362148584963,0.0563563443657345,0.707655168463922,0.016875884715378,0.33444555228967,0.00415293413829876,0.859913499473658,3.16548844346543e-05,5.88975105644569e-05,0.964650874277541,1.45554527187208e-10,0.610704744102679,2.75314904638554e-16,0.379140359739219
"AMD1",-0.0984791911285952,-0.124803898200669,-0.14726590973965,-0.231346234320781,-0.301411415420199,-0.488440611222222,-0.465585910433808,-0.440278918233008,-0.201743731348235,-0.51791626873221,-0.447351805138755,-0.437491471483117,-0.311234372556683,-0.504814753967429,-0.470600767615374,0.551139994044366,0.720730327058585,0.0918950734028403,0.149420576030648,0.00585094972299834,0.02437156706005,7.01917425010648e-10,0.00179417046659772,0.0848626441301585,3.46635643940136e-12,0.00119409029411752,9.34234271846947e-07,0.102166863734905,2.60193001881741e-10,6.94475585697873e-06
"AMDHD1",-0.251933056826395,0.113864294789705,-0.317451252514272,-0.272247397818621,-0.24669559809678,0.0941092413170202,-0.297105288901711,-0.111565912464348,-0.104890625616587,-0.0473884950931201,-0.240475328161157,-0.298787710013421,-0.159683695617363,-0.171386123714632,-0.400659398065753,0.290342979527342,0.683217170788253,0.0649102595200666,0.0561616167116226,0.231517162645202,0.711674578871309,0.0851699817305478,0.478942099184375,0.659805526857535,0.814438906123031,0.0799147043817937,0.0849698854019905,0.363422733091287,0.351371928938904,9.2514447787694e-05
"AMDHD2",-0.0510693100687245,0.461734633457759,-0.0751569797623202,0.502820744670176,-0.270914436227184,0.593246321944966,-0.868051810154063,0.766314541476071,-0.619712960201595,-0.857940340583877,0.309651845088034,-0.634665746405376,-0.0109814471641431,-0.907800665772098,0.600796891249652,0.890253271190961,0.0968817488904444,0.785754912604883,0.0604665648598112,0.383966331570847,0.0245251163595837,0.000687910548603905,0.00392499932991768,0.0676825796864382,0.000742563262078641,0.233997293473333,0.0374992458965286,0.989857286253867,0.000397649719045807,0.00357387552501765
"AMER1",0.751543647716871,0.275812014230592,0.437364477319995,0.360881023985462,0.984712706571586,0.328796257913512,0.897184321560729,0.621204879496111,0.784965268613511,0.442749118734955,0.840715784632577,0.285355780726013,0.0189520756853307,0.24305598412288,0.904609465798061,0.000299440749348134,0.364491974528647,0.0164231114298212,0.0448929361412561,8.81931616012923e-07,0.249007260315235,2.96977746945898e-07,0.000176054571801107,0.000170674031525744,0.0136113221296429,2.58190668329497e-07,0.133683119107067,0.950831385554313,0.233512395499719,7.66349320617912e-12
"AMER3",0.238085743944208,-0.00203068826134381,0.0904538260613929,-0.0274421019621784,-0.0452152783241964,0.0366887010427532,0.271344922942665,-0.0906472154097359,0.917391773948262,0.320063964217788,0.0991140147453928,0.336625049187759,0.917780403737279,0.163064932312072,0.269931950379996,0.4561812247519,0.996074118070962,0.749642206945587,0.932356362986134,0.896255302994669,0.921770511891527,0.345700246884528,0.79424000122163,0.0168063789166077,0.267251750240833,0.760692153925631,0.318983386989101,0.076480303989952,0.626684488102236,0.44626891521361
"AMFR",-0.805900018152995,-0.205818573330212,-0.802230141350142,-0.210939102242265,-0.911149191699699,-1.17415923797741,-1.15841357050008,-0.982976968323711,-0.685576892470996,-0.893072337812092,-1.30583419928971,-0.890301886914294,-1.03024433123476,-0.98632911728275,-1.11079703573294,8.20494160583945e-06,0.551305357511376,1.16335654292623e-06,0.364012392222968,2.87878392792322e-07,1.97520515309913e-05,9.6289215740121e-13,2.14539357929756e-06,0.000146543096118958,3.93929271700395e-08,3.06113332133452e-10,1.47977120544237e-09,2.87336511190461e-05,1.87887301940845e-09,3.49331942285012e-12
"AMHR2",0.28157240742076,-0.335233512203787,-0.20098233840433,0.169948387559274,0.407811927294309,-0.00869210855265799,0.119164967845894,0.0214006127549088,0.252087373733021,0.422482974519147,-0.019545638162359,0.675476213191957,0.323052451827329,0.760703510876591,0.585443336553326,0.251821081009375,0.365072946367047,0.297172131669503,0.578209259625831,0.0544289815810834,0.985113571334424,0.542761894226329,0.952226910233913,0.274931428439394,0.0102514949077566,0.9533035752989,0.000243852605767036,0.335728489638415,1.30302181095565e-05,0.0165388456974911
"AMIGO1",-0.521331882419041,-0.230796577628285,-0.467355959681693,-0.368007669039109,-0.724329236057044,-0.136452569938068,-0.891099227962249,-0.217234717982864,-0.721940748937484,-0.479895792895325,0.22307279881406,-1.02716472439125,-0.349198433744492,-0.633505745660759,0.271259546359956,0.00884028493308105,0.509929259490267,0.00591735342823871,0.112479445093535,0.000149632322769446,0.698065152388368,1.76388421688881e-07,0.364551469034244,0.000286176977964611,0.0038803051271757,0.339189316822525,2.96877689922576e-09,0.189909432191577,0.000493865099012783,0.129648148476521
"AMIGO2",0.0126110171500033,-0.203856924886541,-0.117963511939751,0.505409645818166,-0.10697907492701,-0.32555735575838,-0.66958942011708,0.284980890941364,0.0917354955758366,-0.359794940241388,0.53475062333986,0.510973410800511,0.216379619199887,-0.247716522262918,0.156652072988949,0.966524819980116,0.55490938540391,0.468234664869865,0.14291472985276,0.706463258143591,0.360274697707443,0.0657568035676034,0.407500045110251,0.770614570681545,0.205770357939524,0.129921191430445,0.220103528771124,0.576947054372501,0.475017220404097,0.648057852645429
"AMIGO3",0.102844064263048,-0.215750694217031,0.0253390334677615,0.179377921407722,0.219676785020483,-0.118660342186554,0.09794806743262,0.224267214974438,0.0641010784136914,0.0166497343215199,0.407888643379129,-0.279945066585501,-0.348961416573597,-0.208942962714793,0.900588120369114,0.741797910517027,0.58131957015175,0.924727880973859,0.515222824931292,0.333771810787772,0.767240959478749,0.620536575328351,0.407026540325852,0.807943239286882,0.941305602285457,0.105076742181435,0.174220027395727,0.305060790757491,0.300834070109108,9.07139237088446e-06
"AMMECR1",4.70830865276472e-06,-0.0881421818317335,-0.0740890986663248,-0.252665592752276,-0.384295291135334,-0.220729289318041,-0.291979047334164,-0.512150856489522,-0.354265047609732,-0.299264082509758,-0.490582073026368,-0.124652863393851,-0.187267660964123,-0.284551662527254,-0.627998853290329,0.980069644834761,0.829955270753025,0.5264786104099,0.130748801840954,0.0150741912045693,0.332418389356569,0.000952476871597483,0.000650780569372208,0.0262928596680588,0.000608362767215553,0.00114127787239155,0.335532983810902,0.284439944494349,0.00169252824997568,3.89346470946545e-08
"AMMECR1L",-0.678417490294525,-0.355547101688751,-0.632259549627823,-0.541134521511289,-0.626447889280107,-0.0781014303148746,-0.769860028786463,-0.29704961281058,-0.454867243807405,-0.52710414348691,-0.441164545564274,-0.965444701435426,-0.776644715654498,-0.704554615023227,-0.904920005297344,1.66855432586263e-06,0.257426399192,1.33291220191076e-10,0.0216459203739488,8.91640210780346e-06,0.840568356500872,2.98313747269402e-15,0.226930739521907,0.00185966157180618,7.82509552892206e-08,0.0531008111819593,6.41664057081594e-16,0.00274165526051224,7.87923207650466e-12,2.60665942435697e-07
"AMN",0.242579325601916,-0.120203290620272,0.0978044348298108,0.478274072487029,0.692270097590694,-0.142446806424747,0.302605114640358,0.956050973162323,0.261632700524324,0.296667900707899,1.10877182166768,0.270669920818452,0.0237607636148105,0.0820497028546653,1.82993808155594,0.437124327229022,0.759369905747059,0.72044296384973,0.180978502761775,0.0149687444790013,0.694405976280875,0.223656370075015,0.0409056982645886,0.363210408490469,0.233899689681985,0.0229575169540405,0.280403178631539,0.957784932361739,0.771863311387587,2.19598947557845e-05
"AMN1",-0.113095986307546,-0.142932096647304,-0.419474645466802,-0.135493312215483,8.04029184033061e-05,-0.0124458103859148,-0.3662797898063,0.0737348822264711,-0.00991804468745354,-0.0914491097775295,-0.0804130182063615,-0.193195260200889,-0.167828130672311,-0.521199783629784,-0.217811005910895,0.74335315474932,0.641312251791169,0.0951457481138663,0.488997121275387,0.999136262817426,0.974946703321116,0.165471373036241,0.690372512575826,0.975098319387455,0.751959198554835,0.72672076509564,0.494531544695445,0.391679601039745,0.0558511474069684,0.0830911476268023
"AMOT",-0.384461893717351,-0.757603176699925,-0.413421760084842,-0.892084541510496,-0.578600162233115,-0.840162557859314,-0.629550174733591,-1.23320742913149,-0.783531298860492,-0.793498540132817,-0.868624953368745,-0.954237258791108,-0.78027358048327,-1.04189287488394,-0.67102418561262,0.0787152480227541,0.000536645218968757,0.00507235807132269,1.32600167617912e-05,0.00390917018679303,0.000378306964589131,1.66341190817849e-05,1.89238088600688e-09,0.000211249377347707,3.53817926698192e-08,1.67326463728183e-05,1.71446495803435e-07,9.07592122505364e-05,8.42615708217928e-10,2.40288099505222e-05
"AMOTL1",0.075877530741431,-0.177412392903672,-0.0551479389906362,0.0406360587392848,0.147733616948148,0.0214256977614697,0.124020244060961,0.145692828267642,0.537287111739542,0.591386334097625,0.493985787869923,2.10652017518804,0.70227609709364,2.238809191868,0.725414687192854,0.832415198416978,0.604715784984899,0.852855329269151,0.905921374748749,0.620847334014249,0.967024715109799,0.68261762179961,0.692469703610458,0.089518173157856,0.0468113850503385,0.180496752818371,4.11219961011119e-14,0.098406655279034,6.94974885288312e-12,0.0434568107068707
"AMOTL2",2.76927247602305,0.270028247608406,1.4139657553765,0.440212322453027,2.49123494419097,0.339051286509053,0.958014605201364,1.0411860718012,2.14975692397862,1.61152477920278,0.711960800008563,0.971529890839759,0.128131570301095,1.25136509398539,0.718196945238284,3.18940877702502e-11,0.492000599645716,4.26605789191643e-06,0.203754247730486,2.08947425443032e-09,0.385247737335264,0.00122456796236095,0.0216325791322545,2.59226200877173e-07,9.66936195372602e-08,0.0778378096199508,0.00310194649280087,0.744460228622636,4.06077184243188e-05,0.041234100275134
"AMPD1",-0.0843862167250748,-0.0816746217096208,-0.0299634386410269,0.000362775385492875,0.37289241043499,1.47828784974342,-0.0101773909089175,0.13051989199934,-0.338870467405918,-0.0193158595149485,0.0407450510591496,0.777351100772232,0.604385145628123,0.353440701172694,0.436997509139848,0.811433277557467,0.804422426612661,0.925750027052773,0.999607677882547,0.232514863086569,0.0274156399624948,0.975342335284712,0.712925356773383,0.309163935116123,0.954220489161369,0.907594575406759,0.0132093924544288,0.162933147539086,0.237501264899775,0.239513440540115
"AMPD2",0.0238665418987688,-0.152112988129953,0.124144495432739,0.210236783865348,0.131222246327332,-0.0202199030253654,-0.0515551655916256,0.378672957803722,0.218894670020385,-0.00555265450031665,0.471527016077519,0.686880507704191,0.508411625974547,0.147594905066896,1.1841501175183,0.951350780405643,0.643447561868033,0.595404207875549,0.28395581934826,0.642012040709355,0.963518813405294,0.832279345511957,0.0299934318348559,0.431928515291964,0.982243660179971,0.00618773179091168,0.00240910813591999,0.0128702384364447,0.518356826752447,6.86078694513692e-20
"AMPD3",-0.946669888562418,-0.517236714718332,-0.254795543076395,-0.302950779673695,-1.35856053817949,-0.437163279234421,-1.12991179506884,-0.273166447970886,-0.964543991657556,-0.934685620856847,0.0297309601779045,-0.483770991631347,0.478340438042645,-0.0636886608205069,0.332152545257702,0.00460432150283133,0.114681727369036,0.308040690689945,0.25198902137,3.84786636096768e-05,0.178326115785371,0.000129915596469364,0.307286680204966,0.00303887524523499,0.00120179855940598,0.923627356624752,0.065385502322889,0.0894987210679301,0.830244074154595,0.112822932858829
"AMPH",0.0552443148569318,0.0863204589740763,-0.0694093964040985,0.0760646121561978,0.0984320043071423,0.211870267107571,0.137076127054517,-0.206919815882591,0.11288197827786,0.197037079364494,0.00310719844866823,0.0414758963510226,-0.564483510672384,0.141561080159719,-0.255109875133119,0.878569352613254,0.841689940049915,0.803113908690864,0.820955439957158,0.7266156836843,0.56270357498206,0.592311348891937,0.55069402529118,0.700784146329732,0.421308245176009,0.994536572217966,0.882824666597083,0.160761222496043,0.607267683225162,0.436824878616172
"AMT",-0.0469674212657491,-0.0853520151663742,0.0504248133392698,0.182997201418631,-0.0195169071974174,0.188989400218617,0.14977337149625,0.448134245547336,0.0730556055350191,0.314069315826872,0.527738442375129,-0.16910277264453,0.63307867087897,0.393887832512087,0.845856643387069,0.859799154702572,0.776398980267465,0.713931705394759,0.190029298774929,0.916037076044854,0.335910199349327,0.176536343712112,0.000152890704040059,0.697495582850008,0.00216038480581606,7.12566193162749e-06,0.226465502782798,3.45439197153268e-06,0.00019787154323776,5.20763633272671e-21
"AMZ1",-0.213414359419192,-0.26500717721948,0.145440226200397,0.0112162229851164,0.0598105971119728,-0.330315288732587,0.143566507340614,-0.00340124681940087,0.0398365416538802,0.0878743706603997,0.161351010428404,-0.0431501859891168,-0.124137411778888,-0.0574158417135518,0.547801138522015,0.212590043852039,0.240227865544304,0.415858453910973,0.956772324303295,0.719057154094307,0.109985432559008,0.399488883961583,0.994796365558606,0.819027686294116,0.617090740790337,0.355894163733147,0.742309611257073,0.517400470631789,0.751413179780377,3.96340294300786e-06
"AMZ2",-0.147573648737482,-0.161753334617664,-0.229266485080228,-0.41097682590853,0.0593465774834295,-0.175823679331792,0.00887971815852809,-0.329624628230863,0.0852338876680098,0.0546779287278628,-0.38996333922689,-0.0688813170619187,-0.65366536178173,-0.0713613784550118,-0.744752933027387,0.585036020881408,0.619225796652839,0.149182546141044,0.053946055780545,0.800016241146823,0.522305571531757,0.960600663651957,0.118317080942614,0.713923856251388,0.757422318544323,0.0591752059728408,0.715980411695348,0.000878092459353986,0.680029028341527,2.04156801449396e-06
"ANAPC1",-0.155800188181236,-0.159049637436759,-0.0872002329644298,0.0674278548776426,-0.220091295374242,-0.143559409375767,-0.0183579773037126,-0.0948652713781796,-0.274625959995949,-0.0985323633460613,0.0618664905702268,-0.0241005820719386,-0.397030437977504,-0.134069932641253,-0.130748435639637,0.291058859819836,0.492466923778179,0.504658746978931,0.716342562109194,0.058721829296136,0.48828274986217,0.861656915610897,0.5506962144664,0.01886312766737,0.37706716026296,0.712660468326208,0.831024829493219,0.00539772308595252,0.218112752624689,0.22458083211692
"ANAPC10",0.0279268919948689,-0.181996264014222,-0.00517934632176708,-0.0713687190315823,-0.229590888664355,-0.18316029220909,0.0794902080970194,-0.145930031212047,-0.300576719523888,-0.0685451240450832,-0.127513284616571,-0.338359531958826,-0.345042934944821,-0.152383110151245,-0.352473773693357,0.912415164627243,0.542999891068612,0.974300097701994,0.810375701068117,0.111990744204932,0.479420562870454,0.477913459553672,0.52661158080387,0.0364135277920791,0.531751524852093,0.571313942433123,0.00312280786279902,0.073842620491201,0.142627749380136,0.0150432948395579
"ANAPC13",-0.0723495069223792,0.261044495228858,0.268705344117488,-0.306332997382083,-0.0445271314493442,-0.0758742176602534,0.106024251838439,-0.416192735579899,-0.200522905621261,-0.0772148979752456,-0.473004937517141,-0.482809250441755,-0.337842995571672,-0.270620045623235,-0.575954944528349,0.804864335567332,0.384888891954129,0.154376456676445,0.16024737144626,0.846136180501907,0.827143656979727,0.612065800923089,0.0487663374420706,0.33752838098805,0.713456818278323,0.0236624932714135,0.00335696786576194,0.134163309015865,0.167807037757924,0.000394017472514927
"ANAPC16",-0.229724767872699,-0.00255781613156836,-0.0478936708487957,0.115969521585586,-0.403309787966319,-0.143529057667874,-0.263443792048711,0.114347469688452,-0.396251952089905,-0.395289614963549,0.0945723678034474,-0.460495056069546,-0.460626089910996,-0.416085589123529,0.00986089243896368,0.137117955163742,0.994792925538473,0.797416376117666,0.492738696278463,0.00175272719369404,0.491536532809346,0.0500840602749406,0.46258482613816,0.00285451135381746,0.00211303323959494,0.557216542198269,2.34108205822037e-05,0.00124115876894144,0.00196159803280697,0.944126114713242
"ANAPC2",0.054974243499765,-0.136382332477191,0.0248285419020736,0.530426017054564,0.364925693509723,-0.274286724399497,0.164477800435197,0.5613765087304,0.191724000072066,0.24819138589198,0.678058578691633,-0.0725380755642911,0.129271301577175,0.182761724825954,0.868627730958438,0.838530048849305,0.702827889958477,0.876641520069489,0.0028934504215316,0.0248409100506471,0.309172049620719,0.127750525444461,0.0011696779827678,0.275683283564655,0.0139704263309079,7.39711687671096e-05,0.632513574502307,0.579056808449163,0.091198893050932,5.10847313957464e-11
"ANAPC4",0.00933276629009293,0.166958791795555,0.0675465273176659,-0.0215335200729989,-0.0189405534430465,-0.129745078406142,0.166780798787842,-0.0937114157802273,-0.0819319063442165,-0.100289008758244,-0.213815857098407,-0.706034224775124,-0.29630083245046,-0.439323846026194,-0.501016391494267,0.972772737471057,0.575810225777569,0.655040326058885,0.920990906609037,0.920872419101376,0.629523751561382,0.177346104400264,0.60225005612573,0.640731022466284,0.43748521217987,0.193682729103436,9.58606866806353e-09,0.119983173929727,0.000219478176924576,2.65548192103142e-05
"ANAPC5",0.0903856768811577,-0.075379642275218,-0.148544294269812,0.109114252139822,-0.276111560498219,-0.171219509609094,-0.373301589469489,0.164929188353309,-0.387477919128492,-0.434193494693071,0.0695091314792465,-0.824971831810662,0.120306314905677,-0.669860916962419,0.0223857806538113,0.682293316016024,0.780285272449959,0.190732218674231,0.483507530854135,0.0580694887800069,0.342334884816607,0.000125748976176227,0.223611267044752,0.00579168343393016,5.93918935390103e-06,0.650547832953014,6.70991358167718e-13,0.39868174723398,9.66366507501114e-12,0.815402207558827
"ANAPC7",-0.147949970950064,-0.156314150951332,-0.0822502379865062,0.079705425248594,-0.260417237497231,-0.240178298488241,-0.0929558362419161,0.107963473023794,-0.360329167796743,-0.118818685362248,0.163641484928343,-0.37458457535635,-0.119918558473873,-0.130599360075103,0.0129805156752942,0.271928048883739,0.293845145169212,0.367246904033258,0.43450143254674,0.0128880251336956,0.0605673602074292,0.247230399821444,0.21471431985847,0.000587167895576702,0.115656001158115,0.0456380031860938,1.54588614236071e-05,0.265572372162898,0.110315077926469,0.872809446041649
"ANGEL1",-0.0600377070685174,-0.0696969981306598,0.0927048947041586,0.129203144297941,0.00576781199750932,-0.0769161631268581,0.106996949796847,0.181664887269559,0.0187963362574476,0.0681788074233923,0.215963212181933,0.00919678930061091,-0.407085146057286,0.169608678983142,0.266309228261557,0.836044758468218,0.809536583135464,0.356836776810908,0.471174132989077,0.966618889252037,0.76358432220288,0.289121391209176,0.248140666315397,0.937361190180602,0.495750828129251,0.164056237656822,0.963164379223633,0.00531890282896547,0.0819931345347012,0.020329556915598
"ANGEL2",-0.0412562731553186,0.0896981717568237,0.057583073613575,0.0626424790559061,-0.125946857079327,-0.107350993231038,0.0870555265309821,0.126698997125995,-0.260422820799929,-0.0709613778176389,-0.00423194690833576,-0.411376462386294,-0.317759712324118,-0.242592530366093,-0.169646560522049,0.858002086287013,0.833562739446755,0.692240250950529,0.790490088107201,0.383031646581144,0.733541659614919,0.495363386724703,0.539739157757271,0.0593108850689363,0.55814596838246,0.994536572217966,0.000154126853397662,0.160761222496043,0.0302522370748774,0.248731233606863
